Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
B-Zr,1.1257941550190596,0.531130876747141,0.5628970775095298,1.8415300546448088,0.3879781420765027,0.9207650273224044,-0.526,0.28,2.4720757529746296,0.12312619054192088,1.2360378764873148,1.7307692307692308,1.3461538461538463,0.8653846153846154,2.0476190476190474,0.49206349206349204,1.0238095238095237,0.917,0.573,0.232,0.41400000000000003,0.0,0.13,0.875,0.125,0.4375,0.351
B-Nb,1.386277001270648,0.7916137229987293,0.693138500635324,1.989071038251366,0.24043715846994532,0.994535519125683,-0.8039999999999999,0.572,2.8160560969549735,0.2208541534384231,1.4080280484774867,1.7692307692307692,1.3846153846153846,0.8846153846153846,1.9365079365079365,0.38095238095238093,0.9682539682539683,0.567,0.22300000000000003,0.18100000000000002,0.46499999999999997,-0.012000000000000004,0.118,1.0,0.25,0.5,0.146
B-Mo,1.593392630241423,0.9987293519695044,0.7966963151207115,2.2950819672131146,0.06557377049180334,1.1475409836065573,-0.875,0.657,2.896115727576402,0.3009137840598515,1.448057863788201,1.8076923076923077,1.4230769230769231,0.9038461538461539,1.880952380952381,0.3253968253968254,0.9404761904761905,0.34199999999999997,0.001999999999999974,0.20600000000000002,0.44,-0.03900000000000001,0.091,1.125,0.375,0.5625,-0.009
B-Ru,1.834815756035578,1.2401524777636594,0.917407878017789,2.3169398907103824,0.08743169398907111,1.1584699453551912,0.09999999999999999,0.324,2.736548601717141,0.14134665820059078,1.3682743008585705,1.8846153846153846,1.5,0.9423076923076923,1.8412698412698412,0.2857142857142857,0.9206349206349206,0.294,0.04999999999999999,0.34,0.306,-0.018000000000000002,0.112,1.375,0.625,0.6875,0.037
B-Rh,1.8729351969504446,1.278271918678526,0.9364675984752223,2.360655737704918,0.13114754098360643,1.180327868852459,0.45999999999999996,0.708,2.5322585097865997,0.06294343372995058,1.2661292548932999,1.9230769230769231,1.5384615384615385,0.9615384615384616,1.8412698412698412,0.2857142857142857,0.9206349206349206,0.32899999999999996,0.014999999999999986,0.433,0.21300000000000002,0.0010000000000000009,0.131,1.5,0.75,0.75,0.068
B-Pd,1.8221092757306225,1.227445997458704,0.9110546378653113,2.3169398907103824,0.08743169398907111,1.1584699453551912,0.20900000000000002,0.465,2.306876846202689,0.28832509731386136,1.1534384231013446,1.9615384615384615,1.5769230769230769,0.9807692307692307,1.8650793650793651,0.30952380952380953,0.9325396825396826,0.46599999999999997,0.122,0.54,0.10600000000000001,0.040999999999999995,0.17099999999999999,1.625,0.875,0.8125,0.119
B-Sn,1.2232528589580685,0.6285895806861499,0.6116264294790342,2.1857923497267757,0.043715846994535554,1.0928961748633879,-0.323,0.05299999999999999,1.576473511304972,1.0187284322115784,0.788236755652486,2.1153846153846154,1.7307692307692308,1.0576923076923077,2.0714285714285716,0.5158730158730159,1.0357142857142858,0.9299999999999999,0.5860000000000001,0.437,0.20900000000000002,0.044,0.174,0.875,0.125,0.4375,0.225
B-Sb,1.1461245235069886,0.5514612452350699,0.5730622617534943,2.2349726775956285,0.005464480874316823,1.1174863387978142,-0.23600000000000002,0.04200000000000001,1.796608784473953,0.7985931590425972,0.8983043922369764,2.1538461538461537,1.7692307692307692,1.0769230769230769,2.0952380952380953,0.5396825396825397,1.0476190476190477,0.921,0.577,0.454,0.192,-0.006999999999999999,0.123,1.0,0.25,0.5,0.126
B-Te,1.0891994917407877,0.49453621346886917,0.5445997458703938,2.2622950819672134,0.03278688524590167,1.1311475409836067,-0.21499999999999997,0.06699999999999999,1.6966071280678021,0.8985948154487481,0.8483035640339011,2.1923076923076925,1.8076923076923077,1.0961538461538463,2.0476190476190474,0.49206349206349204,1.0238095238095237,0.9730000000000001,0.629,0.519,0.127,-0.034,0.096,1.125,0.375,0.5625,0.109
B-Hf,1.9872935196950445,1.392630241423126,0.9936467598475223,1.8251366120218577,0.40437158469945356,0.9125683060109289,-0.629,0.387,2.681335063357535,0.08613311984098501,1.3406675316787675,2.9615384615384617,2.576923076923077,1.4807692307692308,2.0396825396825395,0.48412698412698413,1.0198412698412698,0.8180000000000001,0.47400000000000003,0.17500000000000002,0.471,0.007999999999999993,0.138,0.875,0.125,0.4375,0.31
B-Ta,2.3811944091486654,1.7865311308767469,1.1905972045743327,1.9344262295081966,0.29508196721311475,0.9672131147540983,-0.817,0.589,3.1142092040968445,0.5190072605802942,1.5571046020484223,3.0,2.6153846153846154,1.5,1.9365079365079365,0.38095238095238093,0.9682539682539683,0.493,0.14900000000000002,0.14300000000000002,0.503,-0.025,0.10500000000000001,1.0,0.25,0.5,0.088
B-W,2.7496823379923763,2.1550190597204577,1.3748411689961881,2.0437158469945356,0.185792349726776,1.0218579234972678,-0.821,0.611,3.3334069513844793,0.7382050078679292,1.6667034756922396,3.0384615384615383,2.6538461538461537,1.5192307692307692,1.880952380952381,0.3253968253968254,0.9404761904761905,0.301,0.04299999999999998,0.17400000000000002,0.472,-0.049,0.081,1.125,0.375,0.5625,-0.068
B-Re,2.940279542566709,2.34561626429479,1.4701397712833546,2.153005464480874,0.07650273224043723,1.076502732240437,-0.656,0.4600000000000001,3.2069679485409823,0.611766005024432,1.6034839742704912,3.076923076923077,2.6923076923076925,1.5384615384615385,1.8650793650793651,0.30952380952380953,0.9325396825396826,0.249,0.09499999999999999,0.23500000000000001,0.41100000000000003,-0.055,0.075,1.25,0.5,0.625,-0.117
B-Os,3.167369758576874,2.5727064803049555,1.583684879288437,2.3169398907103824,0.08743169398907111,1.1584699453551912,-0.256,0.052000000000000005,3.1230433702343814,0.5278414267178312,1.5615216851171907,3.1153846153846154,2.730769230769231,1.5576923076923077,1.8492063492063493,0.29365079365079366,0.9246031746031746,0.263,0.08099999999999999,0.307,0.339,-0.045,0.085,1.375,0.625,0.6875,-0.072
B-Ir,3.1641931385006354,2.569529860228717,1.5820965692503177,2.3169398907103824,0.08743169398907111,1.1584699453551912,0.28600000000000003,0.516,2.7989399000634956,0.2037379565469453,1.3994699500317478,3.1538461538461537,2.769230769230769,1.5769230769230769,1.8571428571428572,0.30158730158730157,0.9285714285714286,0.307,0.03699999999999998,0.404,0.242,-0.008,0.122,1.5,0.75,0.75,0.002
B-Pt,3.0292249047013975,2.434561626429479,1.5146124523506987,2.3169398907103824,0.08743169398907111,1.1584699453551912,0.23099999999999998,0.481,2.4247025370620876,0.17049940645446274,1.2123512685310438,3.1923076923076925,2.8076923076923075,1.5961538461538463,1.880952380952381,0.3253968253968254,0.9404761904761905,0.434,0.09000000000000002,0.528,0.11800000000000002,0.028999999999999998,0.159,1.625,0.875,0.8125,0.01
B-Au,2.7496823379923763,2.1550190597204577,1.3748411689961881,2.426229508196721,0.19672131147540975,1.2131147540983604,0.007000000000000006,0.267,2.035988184302791,0.5592137592137593,1.0179940921513955,3.230769230769231,2.8461538461538463,1.6153846153846154,1.9206349206349207,0.36507936507936506,0.9603174603174603,0.629,0.28500000000000003,0.62,0.026000000000000023,0.07300000000000001,0.203,1.75,1.0,0.875,0.145
B-U,2.7242693773824653,2.1296060991105468,1.3621346886912327,2.0437158469945356,0.185792349726776,1.0218579234972678,-1.6640000000000001,1.408,2.0750904121690636,0.5201115313474863,1.0375452060845318,3.730769230769231,3.3461538461538463,1.8653846153846154,2.126984126984127,0.5714285714285714,1.0634920634920635,1.42,1.076,0.552,0.094,0.007999999999999993,0.138,1.125,0.375,0.5625,0.244
B-Np,2.8640406607369755,2.269377382465057,1.4320203303684877,1.8251366120218577,0.40437158469945356,0.9125683060109289,-3.0060000000000002,2.752,1.8039919388233996,0.7912100046931507,0.9019959694116998,3.769230769230769,3.3846153846153846,1.8846153846153846,2.134920634920635,0.5793650793650794,1.0674603174603174,1.458,1.114,0.5700000000000001,0.07600000000000001,-0.010000000000000002,0.12,1.25,0.5,0.625,0.38
Al-Al,0.6861499364675985,0.0,0.34307496823379924,1.7595628415300546,0.0,0.8797814207650273,-0.138,0.0,1.0308069458631255,0.0,0.5154034729315627,1.0,0.0,0.5,2.2698412698412698,0.0,1.1349206349206349,0.698,0.0,0.04,0.0,0.124,0.0,0.75,0.0,0.375,-0.054
Al-Si,0.6390851334180432,0.04706480304955528,0.3195425667090216,1.9180327868852458,0.15846994535519116,0.9590163934426229,-0.15100000000000002,0.010999999999999996,1.4469386853656516,0.4161317395025261,0.7234693426828258,1.0384615384615385,0.038461538461538464,0.5192307692307693,2.2301587301587302,0.03968253968253968,1.1150793650793651,0.6439999999999999,0.05399999999999999,0.145,0.105,0.066,0.057999999999999996,0.875,0.125,0.4375,-0.14
Al-P,0.684879288437103,0.001270648030495582,0.3424396442185515,2.076502732240437,0.3169398907103824,1.0382513661202184,-0.125,0.023,0.895907572536786,0.1348993733263396,0.447953786268393,1.0769230769230769,0.07692307692307693,0.5384615384615384,2.1507936507936507,0.11904761904761904,1.0753968253968254,0.718,0.020000000000000018,0.276,0.23600000000000002,0.040999999999999995,0.083,1.0,0.25,0.5,-0.147
Al-S,0.6060991105463785,0.08005082592121987,0.3030495552731893,2.289617486338798,0.5300546448087431,1.144808743169399,-0.056999999999999995,0.099,0.7298307705049278,0.30097617535819776,0.3649153852524639,1.1153846153846154,0.11538461538461539,0.5576923076923077,2.142857142857143,0.12698412698412698,1.0714285714285714,0.9219999999999999,0.22399999999999998,0.397,0.357,0.066,0.057999999999999996,1.125,0.375,0.5625,0.026
Al-Sc,0.7229987293519695,0.03684879288437103,0.36149936467598476,1.6229508196721312,0.13661202185792348,0.8114754098360656,-0.581,0.435,1.5170598790823508,0.4862529332192254,0.7585299395411754,1.3076923076923077,0.3076923076923077,0.6538461538461539,2.4206349206349205,0.15079365079365079,1.2103174603174602,1.0579999999999998,0.36,-0.10099999999999999,0.141,0.14200000000000002,0.018000000000000002,0.75,0.0,0.375,-0.128
Al-Ti,0.9156289707750953,0.22947903430749683,0.45781448538754765,1.7213114754098362,0.038251366120218615,0.8606557377049181,-0.9830000000000001,0.843,1.5882853435662423,0.5574783977031168,0.7941426717831211,1.3461538461538463,0.34615384615384615,0.6730769230769231,2.3015873015873014,0.031746031746031744,1.1507936507936507,0.61,0.08799999999999997,-0.14,0.18,0.078,0.046,0.875,0.125,0.4375,-0.196
Al-V,1.1054637865311308,0.4193138500635324,0.5527318932655654,1.7704918032786885,0.010928961748633767,0.8852459016393442,-1.466,1.332,1.7207978356292963,0.6899908897661707,0.8603989178146482,1.3846153846153846,0.38461538461538464,0.6923076923076923,2.1984126984126986,0.07142857142857142,1.0992063492063493,0.40499999999999997,0.293,-0.06599999999999999,0.106,0.054,0.07,1.0,0.25,0.5,-0.187
Al-Cr,1.2515883100381195,0.565438373570521,0.6257941550190598,1.7868852459016393,0.0273224043715846,0.8934426229508197,-1.9989999999999999,1.873,1.7191414294785081,0.6883344836153825,0.8595707147392541,1.4230769230769231,0.4230769230769231,0.7115384615384616,2.1507936507936507,0.11904761904761904,1.0753968253968254,0.39899999999999997,0.299,0.025,0.015,0.06,0.064,1.125,0.375,0.5625,-0.098
Al-Mn,1.2706480304955527,0.5844980940279542,0.6353240152477764,1.726775956284153,0.03278688524590167,0.8633879781420765,-2.358,2.236,1.3541799409215138,0.3233729950583884,0.6770899704607569,1.4615384615384615,0.46153846153846156,0.7307692307692307,2.142857142857143,0.12698412698412698,1.0714285714285714,0.481,0.21699999999999997,0.114,0.074,0.081,0.043,1.25,0.5,0.625,0.056
Al-Co,1.4688691232528588,0.7827191867852604,0.7344345616264294,1.9071038251366121,0.14754098360655726,0.9535519125683061,1.52,1.662,1.4916616514369323,0.46085470557380676,0.7458308257184662,1.5384615384615385,0.5384615384615384,0.7692307692307693,2.126984126984127,0.14285714285714285,1.0634920634920635,0.33899999999999997,0.359,0.133,0.093,0.078,0.046,1.5,0.75,0.75,0.039
Al-Ni,1.4739517153748414,0.7878017789072427,0.7369758576874207,1.9234972677595628,0.1639344262295081,0.9617486338797814,0.7030000000000001,0.841,1.46957623609309,0.4387692902299644,0.734788118046545,1.5769230769230769,0.5769230769230769,0.7884615384615384,2.119047619047619,0.15079365079365079,1.0595238095238095,0.45399999999999996,0.244,0.24,0.2,0.108,0.016,1.625,0.875,0.8125,0.168
Al-Cu,1.4815756035578145,0.7954256670902161,0.7407878017789072,1.9180327868852458,0.15846994535519116,0.9590163934426229,0.05199999999999999,0.192,1.265076332716782,0.23426938685365653,0.632538166358391,1.6153846153846154,0.6153846153846154,0.8076923076923077,2.1507936507936507,0.11904761904761904,1.0753968253968254,0.603,0.09499999999999997,0.239,0.199,0.11599999999999999,0.008,1.75,1.0,0.875,0.236
Al-Zn,1.2495552731893265,0.5634053367217281,0.6247776365946632,1.7814207650273222,0.021857923497267655,0.8907103825136611,-0.14200000000000002,0.001999999999999988,0.8978549540347291,0.13295199182839634,0.4489274770173646,1.6538461538461537,0.6538461538461539,0.8269230769230769,2.1984126984126986,0.07142857142857142,1.0992063492063493,0.6759999999999999,0.021999999999999964,0.132,0.092,0.105,0.019000000000000003,1.875,1.125,0.9375,0.065
Al-Ga,1.0940279542566709,0.4078780177890724,0.5470139771283354,1.8688524590163933,0.10928961748633877,0.9344262295081966,-0.23,0.09,0.6826533417994092,0.3481536040637164,0.3413266708997046,1.6923076923076923,0.6923076923076923,0.8461538461538461,2.246031746031746,0.023809523809523808,1.123015873015873,0.752,0.05400000000000005,0.113,0.073,0.10200000000000001,0.022,0.75,0.0,0.375,-0.069
Al-Ge,1.019491740787802,0.3333418043202033,0.509745870393901,1.9781420765027322,0.21857923497267742,0.9890710382513661,-0.178,0.03799999999999999,1.1842602766198271,0.15345333075670162,0.5921301383099136,1.7307692307692308,0.7307692307692307,0.8653846153846154,2.2777777777777777,0.007936507936507936,1.1388888888888888,0.8160000000000001,0.11800000000000005,0.178,0.138,0.093,0.031,0.875,0.125,0.4375,-0.152
Al-As,1.0736975857687419,0.38754764930114355,0.5368487928843709,2.07103825136612,0.3114754098360656,1.03551912568306,-0.133,0.010999999999999996,1.1173138613588052,0.08650691549567961,0.5586569306794026,1.7692307692307692,0.7692307692307693,0.8846153846153846,2.3095238095238093,0.03968253968253968,1.1547619047619047,0.885,0.18700000000000006,0.248,0.20800000000000002,0.073,0.051000000000000004,1.0,0.25,0.5,-0.218
Al-Se,0.955400254129606,0.2692503176620076,0.477700127064803,2.273224043715847,0.5136612021857921,1.1366120218579234,-0.079,0.06699999999999999,0.7882411727355547,0.24256577312757086,0.39412058636777736,1.8076923076923077,0.8076923076923077,0.9038461538461539,2.246031746031746,0.023809523809523808,1.123015873015873,1.024,0.32600000000000007,0.328,0.288,0.076,0.048,1.125,0.375,0.5625,-0.184
Al-Zr,1.1715374841168995,0.4853875476493011,0.5857687420584498,1.6065573770491806,0.15300546448087432,0.8032786885245903,-0.492,0.352,1.689878254147917,0.6590713082847914,0.8449391270739585,2.0384615384615383,1.0384615384615385,1.0192307692307692,2.4047619047619047,0.1349206349206349,1.2023809523809523,1.0939999999999999,0.396,-0.071,0.111,0.127,0.0030000000000000027,0.875,0.125,0.4375,-0.268
Al-Nb,1.4320203303684877,0.7458703939008895,0.7160101651842439,1.7540983606557377,0.005464480874316944,0.8770491803278688,-0.778,0.6439999999999999,2.033858598128261,1.0030516522651354,1.0169292990641305,2.076923076923077,1.0769230769230769,1.0384615384615385,2.2936507936507935,0.023809523809523808,1.1468253968253967,0.744,0.04600000000000004,-0.12199999999999998,0.16199999999999998,0.11499999999999999,0.009000000000000001,1.0,0.25,0.5,-0.257
Al-Mo,1.639135959339263,0.9529860228716645,0.8195679796696315,2.0601092896174866,0.3005464480874317,1.0300546448087433,-0.8600000000000001,0.732,2.1139182287496894,1.0831112828865639,1.0569591143748447,2.1153846153846154,1.1153846153846154,1.0576923076923077,2.238095238095238,0.031746031746031744,1.119047619047619,0.519,0.17899999999999996,-0.097,0.137,0.088,0.036000000000000004,1.125,0.375,0.5625,-0.21
Al-Ru,1.8805590851334182,1.1944091486658193,0.9402795425667091,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.034,0.16,1.9543511028904286,0.9235441570273031,0.9771755514452143,2.1923076923076925,1.1923076923076923,1.0961538461538463,2.1984126984126986,0.07142857142857142,1.0992063492063493,0.471,0.22699999999999998,0.037000000000000005,0.002999999999999999,0.109,0.015,1.375,0.625,0.6875,0.028
Al-Rh,1.9186785260482848,1.2325285895806861,0.9593392630241424,2.1256830601092895,0.3661202185792348,1.0628415300546448,0.47300000000000003,0.605,1.7500610109598873,0.7192540650967618,0.8750305054799437,2.230769230769231,1.2307692307692308,1.1153846153846154,2.1984126984126986,0.07142857142857142,1.0992063492063493,0.506,0.19199999999999998,0.13,0.09,0.128,0.0040000000000000036,1.5,0.75,0.75,0.132
Al-Pd,1.8678526048284625,1.181702668360864,0.9339263024142312,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.254,0.39,1.5246793473759763,0.493872401512851,0.7623396736879882,2.269230769230769,1.2692307692307692,1.1346153846153846,2.2222222222222223,0.047619047619047616,1.1111111111111112,0.643,0.05499999999999999,0.237,0.197,0.16799999999999998,0.044,1.625,0.875,0.8125,0.213
Al-Sn,1.2689961880559084,0.58284625158831,0.6344980940279542,1.9508196721311477,0.1912568306010928,0.9754098360655739,-0.249,0.11099999999999999,0.7942760124782595,0.23653093338486594,0.39713800623912976,2.423076923076923,1.4230769230769231,1.2115384615384615,2.4285714285714284,0.15873015873015872,1.2142857142857142,1.107,0.40900000000000003,0.134,0.094,0.17099999999999999,0.047,0.875,0.125,0.4375,-0.215
Al-Sb,1.1918678526048283,0.5057179161372299,0.5959339263024142,2.0,0.2404371584699452,1.0,-0.15500000000000003,0.015,1.0144112856472407,0.0163956602158849,0.5072056428236204,2.4615384615384617,1.4615384615384615,1.2307692307692308,2.4523809523809526,0.18253968253968253,1.2261904761904763,1.0979999999999999,0.4,0.151,0.111,0.12,0.003999999999999997,1.0,0.25,0.5,-0.349
Al-Te,1.1349428208386276,0.4487928843710292,0.5674714104193138,2.0273224043715845,0.26775956284153,1.0136612021857923,-0.132,0.009999999999999995,0.9144096292410898,0.11639731662203572,0.4572048146205449,2.5,1.5,1.25,2.4047619047619047,0.1349206349206349,1.2023809523809523,1.15,0.45200000000000007,0.216,0.17600000000000002,0.093,0.031,1.125,0.375,0.5625,-0.43
Al-Hf,2.0330368487928845,1.346886912325286,1.0165184243964422,1.5901639344262295,0.16939890710382516,0.7950819672131147,-0.609,0.46900000000000003,1.8991375645308228,0.8683306186676973,0.9495687822654114,3.269230769230769,2.269230769230769,1.6346153846153846,2.3968253968253967,0.12698412698412698,1.1984126984126984,0.995,0.29700000000000004,-0.128,0.16799999999999998,0.135,0.010999999999999996,0.875,0.125,0.4375,-0.275
Al-Ta,2.4269377382465054,1.7407878017789071,1.2134688691232527,1.6994535519125684,0.06010928961748639,0.8497267759562842,-0.8029999999999999,0.671,2.3320117052701317,1.3012047594070066,1.1660058526350658,3.3076923076923075,2.3076923076923075,1.6538461538461537,2.2936507936507935,0.023809523809523808,1.1468253968253967,0.6699999999999999,0.02799999999999997,-0.16,0.19999999999999998,0.10200000000000001,0.022,1.0,0.25,0.5,-0.314
Al-W,2.795425667090216,2.1092757306226178,1.397712833545108,1.8087431693989071,0.04918032786885238,0.9043715846994536,-0.812,0.6859999999999999,2.551209452557767,1.5204025066946416,1.2756047262788834,3.3461538461538463,2.3461538461538463,1.6730769230769231,2.238095238095238,0.031746031746031744,1.119047619047619,0.478,0.21999999999999997,-0.129,0.16899999999999998,0.078,0.046,1.125,0.375,0.5625,-0.292
Al-Re,2.9860228716645487,2.2998729351969507,1.4930114358322744,1.9180327868852458,0.15846994535519116,0.9590163934426229,-0.6719999999999999,0.55,2.4247704497142695,1.3939635038511442,1.2123852248571347,3.3846153846153846,2.3846153846153846,1.6923076923076923,2.2222222222222223,0.047619047619047616,1.1111111111111112,0.426,0.27199999999999996,-0.06799999999999999,0.108,0.072,0.052,1.25,0.5,0.625,-0.211
Al-Os,3.213113087674714,2.5269631512071156,1.606556543837357,2.0819672131147544,0.3224043715846995,1.0409836065573772,-0.28,0.16,2.340845871407669,1.3100389255445435,1.1704229357038345,3.423076923076923,2.423076923076923,1.7115384615384615,2.2063492063492065,0.06349206349206349,1.1031746031746033,0.43999999999999995,0.258,0.004,0.036000000000000004,0.082,0.041999999999999996,1.375,0.625,0.6875,-0.075
Al-Ir,3.2099364675984754,2.523786531130877,1.6049682337992377,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.303,0.429,2.016742401236783,0.9859354553736577,1.0083712006183916,3.4615384615384617,2.4615384615384617,1.7307692307692308,2.2142857142857144,0.05555555555555555,1.1071428571428572,0.484,0.21399999999999997,0.101,0.061,0.119,0.0049999999999999975,1.5,0.75,0.75,0.062
Al-Pt,3.0749682337992374,2.388818297331639,1.5374841168996187,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.267,0.399,1.6425050382353752,0.6116980923722496,0.8212525191176876,3.5,2.5,1.75,2.238095238095238,0.031746031746031744,1.119047619047619,0.611,0.08699999999999997,0.22499999999999998,0.185,0.156,0.032,1.625,0.875,0.8125,0.138
Al-Au,2.795425667090216,2.1092757306226178,1.397712833545108,2.191256830601093,0.4316939890710381,1.0956284153005464,0.07,0.20400000000000001,1.2537906854760785,0.22298373961295306,0.6268953427380393,3.5384615384615383,2.5384615384615383,1.7692307692307692,2.2777777777777777,0.007936507936507936,1.1388888888888888,0.806,0.10800000000000004,0.317,0.27699999999999997,0.2,0.07600000000000001,1.75,1.0,0.875,0.176
Al-U,2.770012706480305,2.083862770012707,1.3850063532401524,1.8087431693989071,0.04918032786885238,0.9043715846994536,-1.363,1.229,1.2928929133423515,0.26208596747922597,0.6464464566711757,4.038461538461538,3.0384615384615383,2.019230769230769,2.484126984126984,0.21428571428571427,1.242063492063492,1.597,0.899,0.249,0.20900000000000002,0.135,0.010999999999999996,1.125,0.375,0.5625,-0.495
Al-Np,2.9097839898348155,2.2236340533672174,1.4548919949174077,1.5901639344262295,0.16939890710382516,0.7950819672131147,-2.728,2.592,1.0217944399966872,0.009012505866438439,0.5108972199983436,4.076923076923077,3.076923076923077,2.0384615384615383,2.492063492063492,0.2222222222222222,1.246031746031746,1.635,0.937,0.267,0.227,0.11699999999999999,0.006999999999999999,1.25,0.5,0.625,-0.476
Si-Si,0.592020330368488,0.0,0.296010165184244,2.076502732240437,0.0,1.0382513661202184,-0.168,0.0,1.8630704248681778,0.0,0.9315352124340889,1.0769230769230769,0.0,0.5384615384615384,2.1904761904761907,0.0,1.0952380952380953,0.59,0.0,0.25,0.0,0.008,0.0,1.0,0.0,0.5,-0.316
Si-P,0.6378144853875477,0.0457941550190597,0.31890724269377385,2.2349726775956285,0.15846994535519127,1.1174863387978142,-0.149,0.037,1.3120393120393121,0.5510311128288656,0.6560196560196561,1.1153846153846154,0.038461538461538464,0.5576923076923077,2.111111111111111,0.07936507936507936,1.0555555555555556,0.6639999999999999,0.07400000000000001,0.381,0.131,-0.017,0.025,1.125,0.125,0.5625,-0.356
