,Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
189,S-Zn,1.1695044472681069,0.6434561626429479,0.5847522236340534,2.3114754098360657,0.5081967213114755,1.1557377049180328,-0.0549999999999999,0.093,0.5968787786765314,0.1680241835298014,0.2984393893382657,1.7692307692307692,0.5384615384615384,0.8846153846153846,2.071428571428572,0.0555555555555555,1.0357142857142858,0.8999999999999999,0.2459999999999999,0.489,0.265,0.047,0.0389999999999999,2.25,0.75,1.125,0.133
190,S-Ga,1.013977128335451,0.4879288437102922,0.5069885641677255,2.398907103825137,0.4207650273224043,1.1994535519125684,-0.159,0.1969999999999999,0.3816771664412113,0.0471774287055186,0.1908385832206056,1.807692307692308,0.5769230769230769,0.903846153846154,2.119047619047619,0.1031746031746031,1.0595238095238095,0.976,0.1699999999999999,0.47,0.284,0.044,0.036,1.125,0.375,0.5625,0.045
191,S-Ge,0.939440914866582,0.4133926302414232,0.4697204574332909,2.5081967213114758,0.3114754098360657,1.2540983606557377,-0.11,0.14,0.8832841012616294,0.4544295061148994,0.4416420506308147,1.8461538461538465,0.6153846153846154,0.9230769230769232,2.1507936507936507,0.1349206349206349,1.0753968253968254,1.04,0.1059999999999999,0.535,0.219,0.035,0.027,1.25,0.25,0.625,0.01
192,S-As,0.9936467598475224,0.4675984752223634,0.4968233799237611,2.601092896174863,0.2185792349726775,1.3005464480874316,-0.066,0.0839999999999999,0.8163376860006074,0.3874830908538774,0.4081688430003037,1.8846153846153848,0.6538461538461539,0.9423076923076924,2.1825396825396823,0.1666666666666666,1.0912698412698412,1.109,0.0369999999999999,0.605,0.149,0.015,0.0069999999999999,1.375,0.125,0.6875,0.06
193,S-Se,0.8753494282083861,0.3493011435832274,0.437674714104193,2.80327868852459,0.0163934426229509,1.401639344262295,-0.023,0.027,0.4872649973773569,0.0584104022306269,0.2436324986886784,1.9230769230769231,0.6923076923076923,0.9615384615384616,2.119047619047619,0.1031746031746031,1.0595238095238095,1.248,0.102,0.685,0.069,0.018,0.01,1.5,0.0,0.75,0.25
194,S-Zr,1.0914866581956797,0.5654383735705208,0.5457433290978398,2.1366120218579234,0.6830601092896175,1.0683060109289615,-0.3879999999999999,0.44,1.3889020787897193,0.9600474836429892,0.6944510393948596,2.1538461538461537,0.9230769230769232,1.0769230769230769,2.2777777777777777,0.2619047619047619,1.1388888888888888,1.318,0.172,0.286,0.4679999999999999,0.069,0.061,1.25,0.25,0.625,0.358
195,S-Nb,1.3519695044472682,0.8259212198221093,0.6759847522236341,2.2841530054644807,0.53551912568306,1.1420765027322404,-0.7,0.754,1.7328824227700632,1.3040278276233332,0.8664412113850316,2.1923076923076925,0.9615384615384616,1.0961538461538465,2.1666666666666665,0.1507936507936507,1.0833333333333333,0.968,0.1779999999999999,0.235,0.519,0.0569999999999999,0.049,1.375,0.125,0.6875,0.143
196,S-Mo,1.5590851334180431,1.0330368487928845,0.7795425667090216,2.5901639344262297,0.2295081967213114,1.2950819672131149,-0.83,0.876,1.812942053391492,1.3840874582447615,0.906471026695746,2.230769230769231,1.0,1.1153846153846154,2.111111111111111,0.0952380952380952,1.0555555555555556,0.743,0.4029999999999999,0.26,0.494,0.03,0.022,1.5,0.0,0.75,0.006
197,S-Ru,1.800508259212198,1.2744599745870393,0.9002541296060991,2.612021857923497,0.2076502732240436,1.3060109289617488,0.124,0.102,1.653374927532231,1.224520332385501,0.8266874637661155,2.3076923076923075,1.0769230769230769,1.1538461538461535,2.071428571428572,0.0555555555555555,1.0357142857142858,0.695,0.4509999999999999,0.394,0.36,0.051,0.043,1.75,0.25,0.875,0.076
198,S-Rh,1.8386277001270648,1.312579415501906,0.9193138500635324,2.655737704918032,0.1639344262295083,1.327868852459016,0.499,0.483,1.4490848356016897,1.0202302404549597,0.7245424178008448,2.3461538461538463,1.1153846153846154,1.1730769230769231,2.071428571428572,0.0555555555555555,1.0357142857142858,0.73,0.4159999999999999,0.487,0.267,0.07,0.062,1.875,0.375,0.9375,0.12
199,S-Pd,1.787801778907243,1.2617534942820838,0.8939008894536213,2.612021857923497,0.2076502732240436,1.3060109289617488,0.341,0.311,1.223703172017779,0.7948485768710488,0.6118515860088893,2.3846153846153846,1.1538461538461535,1.1923076923076923,2.095238095238096,0.0793650793650793,1.0476190476190477,0.867,0.2789999999999999,0.594,0.16,0.11,0.102,2.0,0.5,1.0,0.219
200,S-Sn,1.1889453621346886,0.6628970775095299,0.5944726810673443,2.480874316939891,0.3387978142076503,1.2404371584699454,-0.184,0.212,0.4932998371200618,0.0644452419733318,0.2466499185600309,2.5384615384615383,1.3076923076923077,1.2692307692307692,2.3015873015873014,0.2857142857142857,1.1507936507936507,1.331,0.185,0.491,0.263,0.113,0.105,1.25,0.25,0.625,0.078
201,S-Sb,1.1118170266836087,0.5857687420584498,0.5559085133418044,2.530054644808743,0.2896174863387979,1.2650273224043715,-0.087,0.105,0.7134351102890428,0.2845805151423128,0.3567175551445214,2.576923076923077,1.3461538461538465,1.2884615384615383,2.3253968253968256,0.3095238095238095,1.1626984126984128,1.322,0.176,0.508,0.246,0.062,0.054,1.375,0.125,0.6875,0.016
202,S-Te,1.0548919949174078,0.5288437102922492,0.5274459974587039,2.557377049180328,0.2622950819672131,1.2786885245901638,-0.0659999999999999,0.076,0.613433453882892,0.184578858736162,0.306716726941446,2.6153846153846154,1.3846153846153846,1.3076923076923077,2.2777777777777777,0.2619047619047619,1.1388888888888888,1.374,0.2280000000000001,0.573,0.181,0.035,0.027,1.5,0.0,0.75,0.059
203,S-Hf,1.952986022871665,1.4269377382465058,0.9764930114358324,2.1202185792349724,0.6994535519125683,1.0601092896174862,-0.482,0.54,1.5981613891726252,1.169306794025895,0.7990806945863126,3.3846153846153846,2.1538461538461537,1.6923076923076923,2.2698412698412698,0.2539682539682539,1.1349206349206349,1.219,0.073,0.229,0.525,0.077,0.0689999999999999,1.25,0.25,0.625,0.267
204,S-Ta,2.3468869123252856,1.8208386277001267,1.1734434561626428,2.2295081967213117,0.5901639344262295,1.1147540983606556,-0.711,0.771,2.0310355299119345,1.6021809347652043,1.0155177649559672,3.423076923076923,2.1923076923076925,1.7115384615384617,2.1666666666666665,0.1507936507936507,1.0833333333333333,0.8939999999999999,0.2519999999999999,0.197,0.5569999999999999,0.044,0.036,1.375,0.125,0.6875,0.027
205,S-W,2.7153748411689964,2.1893265565438376,1.3576874205844982,2.33879781420765,0.4808743169398907,1.169398907103825,-0.77,0.8200000000000001,2.250233277199569,1.8213786820528397,1.1251166385997846,3.4615384615384617,2.230769230769231,1.7307692307692308,2.111111111111111,0.0952380952380952,1.0555555555555556,0.702,0.4439999999999999,0.228,0.526,0.02,0.012,1.5,0.0,0.75,-0.128
206,S-Re,2.9059720457433293,2.3799237611181705,1.452986022871665,2.448087431693989,0.371584699453552,1.2240437158469946,-0.668,0.7020000000000001,2.1237942743560723,1.694939679209342,1.061897137178036,3.5,2.269230769230769,1.75,2.095238095238096,0.0793650793650793,1.0476190476190477,0.6499999999999999,0.4959999999999999,0.289,0.4649999999999999,0.014,0.006,1.625,0.125,0.8125,-0.192
207,S-Os,3.1330622617534942,2.6070139771283354,1.5665311308767471,2.612021857923497,0.2076502732240436,1.3060109289617488,-0.235,0.257,2.0398696960494718,1.6110151009027414,1.0199348480247357,3.5384615384615383,2.3076923076923075,1.7692307692307692,2.0793650793650795,0.0634920634920634,1.0396825396825398,0.6639999999999999,0.482,0.361,0.393,0.024,0.016,1.75,0.25,0.875,-0.155
208,S-Ir,3.129885641677256,2.6038373570520967,1.5649428208386278,2.612021857923497,0.2076502732240436,1.3060109289617488,0.316,0.306,1.7157662258785855,1.286911630731855,0.8578831129392928,3.576923076923077,2.3461538461538463,1.7884615384615383,2.0873015873015874,0.0714285714285714,1.0436507936507935,0.708,0.4379999999999999,0.458,0.296,0.061,0.053,1.875,0.375,0.9375,-0.059
209,S-Pt,2.9949174078780176,2.468869123252859,1.4974587039390088,2.612021857923497,0.2076502732240436,1.3060109289617488,0.347,0.325,1.3415288628771775,0.9126742677304474,0.6707644314385888,3.615384615384616,2.3846153846153846,1.807692307692308,2.111111111111111,0.0952380952380952,1.0555555555555556,0.835,0.3109999999999999,0.582,0.172,0.098,0.09,2.0,0.5,1.0,0.026
210,S-Au,2.7153748411689964,2.1893265565438376,1.3576874205844982,2.721311475409836,0.098360655737705,1.360655737704918,0.1629999999999999,0.133,0.9528145101178808,0.5239599149711508,0.4764072550589404,3.6538461538461537,2.423076923076923,1.8269230769230769,2.1507936507936507,0.1349206349206349,1.0753968253968254,1.03,0.1159999999999999,0.6739999999999999,0.08,0.142,0.134,2.125,0.625,1.0625,0.185
211,S-U,2.689961880559085,2.163913595933926,1.3449809402795427,2.33879781420765,0.4808743169398907,1.169398907103825,-1.47,1.486,0.9919167379841538,0.5630621428374237,0.4959583689920769,4.153846153846154,2.923076923076923,2.076923076923077,2.357142857142857,0.3412698412698413,1.1785714285714286,1.821,0.675,0.606,0.148,0.077,0.0689999999999999,1.5,0.0,0.75,0.249
212,S-Np,2.829733163913596,2.303684879288437,1.4148665819567978,2.1202185792349724,0.6994535519125683,1.0601092896174862,-2.781,2.813,0.7208182646384893,0.2919636694917593,0.3604091323192446,4.1923076923076925,2.9615384615384617,2.0961538461538463,2.365079365079365,0.3492063492063492,1.1825396825396826,1.859,0.7130000000000001,0.624,0.13,0.059,0.051,1.625,0.125,0.8125,0.348
213,Sc-Sc,0.7598475222363406,0.0,0.3799237611181703,1.4863387978142075,0.0,0.7431693989071039,-1.084,0.0,2.0033128123015764,0.0,1.0016564061507882,1.6153846153846154,0.0,0.8076923076923077,2.571428571428572,0.0,1.2857142857142858,1.418,0.0,-0.242,0.0,0.16,0.0,0.75,0.0,0.375,-0.218
214,Sc-Ti,0.9524777636594663,0.1926302414231258,0.4762388818297332,1.5846994535519128,0.0983606557377048,0.7923497267759564,-1.519,0.4309999999999999,2.074538276785468,0.0712254644838914,1.037269138392734,1.6538461538461535,0.0384615384615384,0.8269230769230769,2.452380952380953,0.119047619047619,1.2261904761904765,0.97,0.4479999999999999,-0.281,0.039,0.096,0.064,0.875,0.125,0.4375,-0.276
215,Sc-V,1.142312579415502,0.3824650571791613,0.571156289707751,1.633879781420765,0.1475409836065572,0.8169398907103825,-1.988,0.912,2.207050768848521,0.2037379565469453,1.1035253844242607,1.6923076923076923,0.0769230769230769,0.8461538461538461,2.3492063492063493,0.2222222222222222,1.1746031746031746,0.765,0.6529999999999999,-0.207,0.035,0.072,0.088,1.0,0.25,0.5,-0.235
216,Sc-Cr,1.2884371029224906,0.5285895806861499,0.6442185514612453,1.650273224043716,0.1639344262295081,0.825136612021858,-2.409,1.377,2.2053943626977333,0.2020815503961571,1.1026971813488666,1.7307692307692308,0.1153846153846153,0.8653846153846154,2.3015873015873014,0.2698412698412698,1.1507936507936507,0.759,0.6589999999999999,-0.1159999999999999,0.126,0.078,0.082,1.125,0.375,0.5625,-0.149
217,Sc-Mn,1.3074968233799236,0.5476493011435831,0.6537484116899618,1.5901639344262295,0.1038251366120218,0.7950819672131147,-2.387,1.4209999999999998,1.8404328741407396,0.162879938160837,0.9202164370703696,1.7692307692307692,0.1538461538461538,0.8846153846153846,2.293650793650793,0.2777777777777778,1.1468253968253967,0.841,0.577,-0.0269999999999999,0.215,0.099,0.061,1.25,0.5,0.625,-0.04
218,Sc-Co,1.5057179161372298,0.7458703939008894,0.7528589580686149,1.7704918032786885,0.2841530054644807,0.8852459016393442,1.062,2.1260000000000003,1.9779145846561577,0.0253982276454186,0.9889572923280788,1.8461538461538465,0.2307692307692307,0.9230769230769232,2.2777777777777777,0.2936507936507936,1.1388888888888888,0.699,0.719,-0.0079999999999999,0.2339999999999999,0.096,0.064,1.5,0.75,0.75,0.072
219,Sc-Ni,1.5108005082592122,0.7509529860228716,0.7554002541296061,1.786885245901639,0.3005464480874316,0.8934426229508197,0.3119999999999999,1.314,1.9558291693123155,0.0474836429892609,0.9779145846561575,1.8846153846153848,0.2692307692307692,0.9423076923076924,2.2698412698412698,0.3015873015873015,1.1349206349206349,0.814,0.604,0.099,0.3409999999999999,0.126,0.034,1.625,0.875,0.8125,0.151
220,Sc-Cu,1.5184243964421855,0.7585768742058451,0.7592121982210928,1.7814207650273222,0.2950819672131146,0.8907103825136611,-0.38,0.604,1.7513292659360074,0.2519835463655689,0.8756646329680037,1.9230769230769231,0.3076923076923077,0.9615384615384616,2.3015873015873014,0.2698412698412698,1.1507936507936507,0.963,0.4549999999999999,0.098,0.3399999999999999,0.134,0.026,1.75,1.0,0.875,0.13
221,Sc-Zn,1.2864040660736975,0.5265565438373571,0.6432020330368489,1.6448087431693987,0.1584699453551911,0.8224043715846994,-0.611,0.441,1.3841078872539547,0.6192049250476217,0.6920539436269774,1.9615384615384612,0.3461538461538461,0.9807692307692308,2.3492063492063493,0.2222222222222222,1.1746031746031746,1.036,0.3819999999999999,-0.0089999999999999,0.2329999999999999,0.123,0.037,1.875,1.125,0.9375,0.019
222,Sc-Ga,1.130876747141042,0.3710292249047013,0.565438373570521,1.73224043715847,0.2459016393442622,0.8661202185792349,-0.678,0.3399999999999999,1.1689062750186343,0.8344065372829418,0.5844531375093173,2.0,0.3846153846153846,1.0,2.3968253968253967,0.1746031746031746,1.1984126984126984,1.112,0.3059999999999999,-0.0279999999999999,0.214,0.12,0.04,0.75,0.0,0.375,-0.033
223,Sc-Ge,1.056340533672173,0.2964930114358323,0.5281702668360865,1.8415300546448088,0.3551912568306009,0.9207650273224044,-0.592,0.384,1.6705132098390525,0.3327996024625237,0.8352566049195262,2.0384615384615383,0.4230769230769231,1.0192307692307692,2.4285714285714284,0.1428571428571428,1.2142857142857142,1.176,0.2419999999999999,0.037,0.279,0.111,0.049,0.875,0.125,0.4375,-0.008
224,Sc-As,1.1105463786531131,0.3506988564167725,0.5552731893265566,1.9344262295081969,0.448087431693989,0.9672131147540984,-0.534,0.43,1.6035667945780303,0.3997460177235458,0.8017833972890153,2.076923076923077,0.4615384615384615,1.0384615384615383,2.4603174603174605,0.1111111111111111,1.2301587301587302,1.245,0.1729999999999999,0.107,0.349,0.091,0.069,1.0,0.25,0.5,0.064
225,Sc-Se,0.9922490470139772,0.2324015247776365,0.4961245235069885,2.1366120218579234,0.6502732240437157,1.0683060109289615,-0.486,0.488,1.27449410595478,0.7288187063467962,0.63724705297739,2.1153846153846154,0.5,1.0576923076923077,2.3968253968253967,0.1746031746031746,1.1984126984126984,1.384,0.0339999999999999,0.187,0.429,0.094,0.066,1.125,0.375,0.5625,0.199
226,Sc-Zr,1.2083862770012703,0.44853875476493,0.6041931385006353,1.469945355191257,0.0163934426229508,0.7349726775956285,-0.998,0.094,2.1761311873671425,0.172818375065566,1.0880655936835713,2.3461538461538463,0.7307692307692307,1.1730769230769231,2.555555555555556,0.0158730158730158,1.2777777777777777,1.454,0.036,-0.212,0.03,0.145,0.015,0.875,0.125,0.4375,-0.339
227,Sc-Nb,1.468869123252859,0.7090216010165185,0.7344345616264295,1.6174863387978142,0.1311475409836065,0.8087431693989071,-1.263,0.2109999999999999,2.5201115313474864,0.51679871904591,1.2600557656737432,2.3846153846153846,0.7692307692307693,1.1923076923076923,2.4444444444444446,0.1269841269841269,1.2222222222222223,1.104,0.3139999999999999,-0.263,0.0209999999999999,0.133,0.027,1.0,0.25,0.5,-0.329
228,Sc-Mo,1.675984752223634,0.9161372299872934,0.837992376111817,1.923497267759563,0.4371584699453552,0.9617486338797816,-1.31,0.286,2.6001711619689147,0.5968583496673384,1.3000855809844574,2.423076923076923,0.8076923076923077,1.2115384615384617,2.388888888888889,0.1825396825396825,1.1944444444444444,0.879,0.5389999999999999,-0.238,0.0039999999999999,0.106,0.054,1.125,0.375,0.5625,-0.27
229,Sc-Ru,1.917407878017789,1.1575603557814484,0.9587039390088944,1.9453551912568308,0.4590163934426229,0.9726775956284154,-0.3349999999999999,0.643,2.440604036109654,0.4372912238080777,1.220302018054827,2.5,0.8846153846153846,1.25,2.3492063492063493,0.2222222222222222,1.1746031746031746,0.831,0.587,-0.104,0.138,0.127,0.033,1.375,0.625,0.6875,0.039
230,Sc-Rh,1.955527318932656,1.195679796696315,0.9777636594663278,1.9890710382513657,0.5027322404371583,0.9945355191256828,0.0879999999999999,1.0659999999999998,2.2363139441791127,0.2330011318775363,1.1181569720895563,2.5384615384615383,0.9230769230769232,1.2692307692307692,2.3492063492063493,0.2222222222222222,1.1746031746031746,0.866,0.5519999999999999,-0.0109999999999999,0.2309999999999999,0.146,0.0139999999999999,1.5,0.75,0.75,0.148
231,Sc-Pd,1.9047013977128333,1.144853875476493,0.9523506988564168,1.9453551912568308,0.4590163934426229,0.9726775956284154,-0.143,0.839,2.010932280595202,0.0076194682936255,1.005466140297601,2.576923076923077,0.9615384615384616,1.2884615384615383,2.373015873015873,0.1984126984126984,1.1865079365079363,1.003,0.415,0.096,0.3379999999999999,0.186,0.0259999999999999,1.625,0.875,0.8125,0.18
232,Sc-Sn,1.3058449809402797,0.545997458703939,0.6529224904701398,1.814207650273224,0.3278688524590163,0.907103825136612,-0.675,0.319,1.2805289456974849,0.7227838666040913,0.6402644728487424,2.730769230769231,1.1153846153846154,1.3653846153846154,2.5793650793650795,0.0079365079365079,1.2896825396825398,1.467,0.049,-0.0069999999999999,0.235,0.189,0.0289999999999999,0.875,0.125,0.4375,-0.171
233,Sc-Sb,1.2287166454891996,0.4688691232528589,0.6143583227445998,1.8633879781420768,0.3770491803278686,0.9316939890710384,-0.577,0.421,1.5006642188664658,0.5026485934351103,0.7503321094332329,2.769230769230769,1.1538461538461535,1.3846153846153846,2.6031746031746037,0.0317460317460317,1.3015873015873016,1.458,0.04,0.01,0.252,0.138,0.022,1.0,0.25,0.5,-0.186
234,Sc-Te,1.171791613722999,0.4119440914866581,0.5858958068614994,1.890710382513661,0.4043715846994535,0.9453551912568304,-0.561,0.451,1.400662562460315,0.6026502498412611,0.7003312812301575,2.8076923076923075,1.1923076923076923,1.4038461538461535,2.555555555555556,0.0158730158730158,1.2777777777777777,1.51,0.092,0.075,0.317,0.111,0.049,1.125,0.375,0.5625,-0.136
235,Sc-Hf,2.069885641677255,1.310038119440915,1.0349428208386275,1.453551912568306,0.0327868852459016,0.726775956284153,-1.101,0.0289999999999999,2.3853904977500484,0.3820776854484719,1.1926952488750242,3.576923076923077,1.9615384615384612,1.7884615384615383,2.5476190476190474,0.0238095238095238,1.2738095238095235,1.355,0.0629999999999999,-0.269,0.0269999999999999,0.153,0.007,0.875,0.125,0.4375,-0.367
236,Sc-Ta,2.463786531130877,1.703939008894536,1.2318932655654384,1.562841530054645,0.0765027322404371,0.7814207650273225,-1.298,0.244,2.818264638489357,0.8149518261877812,1.4091323192446787,3.615384615384616,2.0,1.807692307692308,2.4444444444444446,0.1269841269841269,1.2222222222222223,1.03,0.3879999999999999,-0.301,0.059,0.12,0.04,1.0,0.25,0.5,-0.405
237,Sc-W,2.832274459974587,2.0724269377382467,1.4161372299872934,1.6721311475409837,0.1857923497267758,0.8360655737704917,-1.292,0.252,3.0374623857769927,1.034149573475416,1.5187311928884963,3.6538461538461537,2.0384615384615383,1.8269230769230769,2.388888888888889,0.1825396825396825,1.1944444444444444,0.838,0.58,-0.27,0.0279999999999999,0.096,0.064,1.125,0.375,0.5625,-0.37
238,Sc-Re,3.02287166454892,2.26302414231258,1.51143583227446,1.7814207650273222,0.2950819672131146,0.8907103825136611,-1.115,0.0929999999999999,2.9110233829334957,0.907710570631919,1.4555116914667476,3.692307692307693,2.076923076923077,1.8461538461538465,2.373015873015873,0.1984126984126984,1.1865079365079363,0.7859999999999999,0.632,-0.209,0.033,0.09,0.07,1.25,0.5,0.625,-0.264
239,Sc-Os,3.2499618805590846,2.4901143583227445,1.6249809402795423,1.9453551912568308,0.4590163934426229,0.9726775956284154,-0.6679999999999999,0.322,2.8270988046268943,0.8237859923253181,1.4135494023134472,3.730769230769231,2.1153846153846154,1.8653846153846156,2.357142857142857,0.2142857142857142,1.1785714285714286,0.7999999999999999,0.618,-0.137,0.105,0.1,0.06,1.375,0.625,0.6875,-0.086
240,Sc-Ir,3.246785260482846,2.486937738246506,1.623392630241423,1.9453551912568308,0.4590163934426229,0.9726775956284154,-0.1049999999999999,0.877,2.5029953344560085,0.4996825221544322,1.2514976672280045,3.769230769230769,2.1538461538461537,1.8846153846153848,2.365079365079365,0.2063492063492063,1.1825396825396826,0.844,0.574,-0.0399999999999999,0.202,0.137,0.023,1.5,0.75,0.75,0.075
241,Sc-Pt,3.111817026683609,2.351969504447268,1.5559085133418045,1.9453551912568308,0.4590163934426229,0.9726775956284154,-0.141,0.855,2.128757971454601,0.1254451591530242,1.0643789857273005,3.807692307692308,2.1923076923076925,1.9038461538461535,2.388888888888889,0.1825396825396825,1.1944444444444444,0.971,0.4469999999999999,0.0839999999999999,0.3259999999999999,0.174,0.0139999999999999,1.625,0.875,0.8125,0.145
242,Sc-Au,2.832274459974587,2.0724269377382467,1.4161372299872934,2.054644808743169,0.5683060109289616,1.0273224043715845,-0.3329999999999999,0.651,1.740043618695304,0.2632691936062723,0.870021809347652,3.8461538461538463,2.230769230769231,1.9230769230769231,2.4285714285714284,0.1428571428571428,1.2142857142857142,1.166,0.2519999999999999,0.176,0.418,0.218,0.058,1.75,1.0,0.875,0.127
243,Sc-U,2.8068614993646763,2.0470139771283358,1.4034307496823382,1.6721311475409837,0.1857923497267758,0.8360655737704917,-1.944,0.8040000000000002,1.7791458465615768,0.2241669657399994,0.8895729232807884,4.346153846153846,2.730769230769231,2.173076923076923,2.634920634920635,0.0634920634920634,1.3174603174603174,1.957,0.539,0.108,0.35,0.153,0.007,1.125,0.375,0.5625,-0.371
244,Sc-Np,2.9466327827191865,2.1867852604828464,1.4733163913595932,1.453551912568306,0.0327868852459016,0.726775956284153,-3.338,2.176,1.5080473732159123,0.4952654390856638,0.7540236866079563,4.384615384615385,2.769230769230769,2.1923076923076925,2.642857142857143,0.0714285714285714,1.3214285714285714,1.995,0.5770000000000001,0.126,0.368,0.135,0.025,1.25,0.5,0.625,-0.311
245,Ti-Ti,1.145108005082592,0.0,0.5725540025412961,1.6830601092896174,0.0,0.8415300546448087,-1.946,0.0,2.1457637412693598,0.0,1.0728818706346797,1.6923076923076923,0.0,0.8461538461538461,2.333333333333333,0.0,1.1666666666666667,0.522,0.0,-0.32,0.0,0.032,0.0,1.0,0.0,0.5,-0.28
246,Ti-V,1.3349428208386278,0.1898348157560355,0.6674714104193139,1.73224043715847,0.0491803278688523,0.8661202185792349,-2.348,0.4620000000000001,2.278276233332413,0.1325124920630538,1.1391381166662065,1.7307692307692308,0.0384615384615384,0.8653846153846154,2.2301587301587302,0.1031746031746031,1.1150793650793651,0.317,0.205,-0.246,0.074,0.008,0.024,1.125,0.125,0.5625,-0.241
247,Ti-Cr,1.4810673443456164,0.3359593392630242,0.7405336721728082,1.7486338797814207,0.0655737704918032,0.8743169398907104,-2.684,0.896,2.2766198271816247,0.1308560859122657,1.1383099135908124,1.7692307692307692,0.0769230769230769,0.8846153846153846,2.1825396825396823,0.1507936507936507,1.0912698412698412,0.311,0.211,-0.155,0.165,0.014,0.018,1.25,0.25,0.625,-0.193
248,Ti-Mn,1.5001270648030496,0.3550190597204574,0.7500635324015248,1.6885245901639343,0.0054644808743169,0.8442622950819672,-2.383,0.7170000000000001,1.9116583386246309,0.2341054026447284,0.9558291693123154,1.807692307692308,0.1153846153846153,0.903846153846154,2.1746031746031744,0.1587301587301587,1.0873015873015872,0.393,0.129,-0.066,0.254,0.035,0.0029999999999999,1.375,0.375,0.6875,-0.133
249,Ti-Co,1.6983481575603556,0.5532401524777636,0.8491740787801778,1.8688524590163933,0.1857923497267758,0.9344262295081966,0.659,2.559,2.0491400491400493,0.0966236921293101,1.0245700245700249,1.8846153846153848,0.1923076923076923,0.9423076923076924,2.1587301587301586,0.1746031746031746,1.0793650793650793,0.251,0.271,-0.047,0.273,0.032,0.0,1.625,0.625,0.8125,0.017
250,Ti-Ni,1.703430749682338,0.5583227445997458,0.851715374841169,1.8852459016393444,0.2021857923497267,0.9426229508196722,-0.069,1.735,2.0270546337962068,0.1187091074731524,1.0135273168981034,1.9230769230769231,0.2307692307692307,0.9615384615384616,2.1507936507936507,0.1825396825396825,1.0753968253968254,0.366,0.156,0.06,0.38,0.062,0.03,1.75,0.75,0.875,0.018
251,Ti-Cu,1.711054637865311,0.5659466327827193,0.8555273189326557,1.8797814207650272,0.1967213114754097,0.9398907103825136,-0.843,1.035,1.822554730419899,0.3232090108494603,0.9112773652099496,1.9615384615384612,0.2692307692307692,0.9807692307692308,2.1825396825396823,0.1507936507936507,1.0912698412698412,0.515,0.007,0.059,0.379,0.07,0.038,1.875,0.875,0.9375,-0.013
252,Ti-Zn,1.4790343074968235,0.3339263024142312,0.7395171537484118,1.7431693989071038,0.0601092896174862,0.8715846994535519,-1.022,0.858,1.4553333517378462,0.6904303895315131,0.7276666758689231,2.0,0.3076923076923077,1.0,2.2301587301587302,0.1031746031746031,1.1150793650793651,0.5880000000000001,0.066,-0.048,0.272,0.059,0.0269999999999999,2.0,1.0,1.0,-0.094
253,Ti-Ga,1.3235069885641677,0.1783989834815756,0.6617534942820839,1.830601092896175,0.1475409836065573,0.9153005464480874,-1.066,0.742,1.240131739502526,0.9056320017668332,0.620065869751263,2.0384615384615383,0.3461538461538461,1.0192307692307692,2.2777777777777777,0.0555555555555555,1.1388888888888888,0.664,0.142,-0.067,0.253,0.056,0.024,0.875,0.125,0.4375,-0.141
254,Ti-Ge,1.2489707750952983,0.1038627700127065,0.6244853875476493,1.9398907103825136,0.256830601092896,0.9699453551912568,-0.99,0.788,1.741738674322944,0.4040250669464152,0.870869337161472,2.076923076923077,0.3846153846153846,1.0384615384615383,2.3095238095238093,0.0238095238095238,1.1547619047619049,0.728,0.206,-0.002,0.318,0.047,0.015,1.0,0.0,0.5,-0.124
255,Ti-As,1.303176620076239,0.1580686149936467,0.6515883100381195,2.0327868852459017,0.3497267759562842,1.0163934426229508,-0.949,0.845,1.674792259061922,0.4709714822074372,0.837396129530961,2.1153846153846154,0.4230769230769231,1.0576923076923077,2.3412698412698414,0.0079365079365079,1.1706349206349207,0.797,0.275,0.068,0.388,0.027,0.005,1.125,0.125,0.5625,-0.07
256,Ti-Se,1.1848792884371029,0.0397712833545107,0.5924396442185514,2.2349726775956285,0.5519125683060108,1.1174863387978142,-0.921,0.913,1.3457195704386715,0.8000441708306877,0.6728597852193358,2.1538461538461537,0.4615384615384615,1.0769230769230769,2.2777777777777777,0.0555555555555555,1.1388888888888888,0.936,0.414,0.148,0.4679999999999999,0.03,0.002,1.25,0.25,0.625,0.019
257,Ti-Zr,1.4010165184243963,0.2559085133418042,0.7005082592121982,1.5683060109289615,0.1147540983606557,0.7841530054644809,-1.386,0.506,2.247356651851034,0.1015929105816746,1.123678325925517,2.3846153846153846,0.6923076923076923,1.1923076923076923,2.4365079365079363,0.1031746031746031,1.218253968253968,1.006,0.484,-0.251,0.069,0.081,0.049,1.0,0.0,0.5,-0.349
